URLID,URL,TagID,Tag,Start,End,Time,State
video_validation_0000056,video_validation_0000056.mp4,20,background_background,25,25,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,41,41,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,53,53,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,63,63,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,75,75,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,87.5,87.5,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,95.5,95.5,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,108.5,108.5,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,124.5,124.5,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,127,127,1,1
video_validation_0000056,video_validation_0000056.mp4,20,background_background,133.5,133.5,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,1,1,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,15.5,15.5,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,49.5,49.5,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,75,75,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,84.5,84.5,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,98.5,98.5,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,108,108,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,121,121,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,145,145,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,155.5,155.5,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,174.5,174.5,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,193.5,193.5,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,207,207,1,1
video_validation_0000057,video_validation_0000057.mp4,20,background_background,225,225,1,1
video_validation_0000058,video_validation_0000058.mp4,20,background_background,7.5,7.5,1,1
video_validation_0000058,video_validation_0000058.mp4,20,background_background,12.5,12.5,1,1
video_validation_0000058,video_validation_0000058.mp4,20,background_background,49,49,1,1
video_validation_0000058,video_validation_0000058.mp4,20,background_background,87,87,1,1
video_validation_0000058,video_validation_0000058.mp4,20,background_background,117.5,117.5,1,1
video_validation_0000058,video_validation_0000058.mp4,20,background_background,127.5,127.5,1,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,3.5,3.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,9.5,9.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,33.5,33.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,55.5,55.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,73.5,73.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,88.5,88.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,95.5,95.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,107,107,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,117,117,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,139,139,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,157,157,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,179.5,179.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,195.5,195.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,207.5,207.5,2,1
video_validation_0000059,video_validation_0000059.mp4,20,background_background,227.5,227.5,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,7,7,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,57.5,57.5,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,64.5,64.5,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,83,83,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,106.5,106.5,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,128.5,128.5,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,138.5,138.5,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,146.5,146.5,2,1
video_validation_0000060,video_validation_0000060.mp4,20,background_background,159.5,159.5,2,1
video_validation_0000151,video_validation_0000151.mp4,20,background_background,10,10,2,1
video_validation_0000151,video_validation_0000151.mp4,20,background_background,27.5,27.5,2,1
video_validation_0000152,video_validation_0000152.mp4,20,background_background,12,12,2,1
video_validation_0000152,video_validation_0000152.mp4,20,background_background,53,53,2,1
video_validation_0000152,video_validation_0000152.mp4,20,background_background,67,67,2,1
video_validation_0000152,video_validation_0000152.mp4,20,background_background,131.5,131.5,2,1
video_validation_0000153,video_validation_0000153.mp4,20,background_background,5.5,5.5,2,1
video_validation_0000153,video_validation_0000153.mp4,20,background_background,15,15,2,1
video_validation_0000153,video_validation_0000153.mp4,20,background_background,27.5,27.5,2,1
video_validation_0000153,video_validation_0000153.mp4,20,background_background,54.5,54.5,2,1
video_validation_0000153,video_validation_0000153.mp4,20,background_background,74.5,74.5,2,1
video_validation_0000153,video_validation_0000153.mp4,20,background_background,101.5,101.5,2,1
video_validation_0000153,video_validation_0000153.mp4,20,background_background,142.5,142.5,2,1
video_validation_0000154,video_validation_0000154.mp4,20,background_background,5,5,2,1
video_validation_0000154,video_validation_0000154.mp4,20,background_background,12.5,12.5,2,1
video_validation_0000154,video_validation_0000154.mp4,20,background_background,20,20,2,1
video_validation_0000154,video_validation_0000154.mp4,20,background_background,49,49,2,1
video_validation_0000155,video_validation_0000155.mp4,20,background_background,35.5,35.5,2,1
video_validation_0000155,video_validation_0000155.mp4,20,background_background,50.5,50.5,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,3,3,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,11.5,11.5,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,19,19,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,81,81,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,115,115,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,122,122,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,134,134,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,152,152,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,173.5,173.5,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,193,193,2,1
video_validation_0000156,video_validation_0000156.mp4,20,background_background,236.5,236.5,2,1
video_validation_0000157,video_validation_0000157.mp4,20,background_background,10.5,10.5,2,1
video_validation_0000158,video_validation_0000158.mp4,20,background_background,3.5,3.5,2,1
video_validation_0000158,video_validation_0000158.mp4,20,background_background,24,24,2,1
video_validation_0000158,video_validation_0000158.mp4,20,background_background,45,45,2,1
video_validation_0000158,video_validation_0000158.mp4,20,background_background,165.5,165.5,2,1
video_validation_0000158,video_validation_0000158.mp4,20,background_background,225,225,2,1
video_validation_0000158,video_validation_0000158.mp4,20,background_background,244.5,244.5,2,1
video_validation_0000158,video_validation_0000158.mp4,20,background_background,259,259,2,1
video_validation_0000158,video_validation_0000158.mp4,20,background_background,282,282,2,1
video_validation_0000159,video_validation_0000159.mp4,20,background_background,34.5,34.5,2,1
video_validation_0000159,video_validation_0000159.mp4,20,background_background,95,95,2,1
video_validation_0000159,video_validation_0000159.mp4,20,background_background,126,126,2,1
video_validation_0000159,video_validation_0000159.mp4,20,background_background,207,207,2,1
video_validation_0000159,video_validation_0000159.mp4,20,background_background,247,247,2,1
video_validation_0000159,video_validation_0000159.mp4,20,background_background,275.5,275.5,2,1
video_validation_0000159,video_validation_0000159.mp4,20,background_background,389,389,2,1
video_validation_0000159,video_validation_0000159.mp4,20,background_background,418,418,2,1
video_validation_0000160,video_validation_0000160.mp4,20,background_background,45,45,2,1
video_validation_0000160,video_validation_0000160.mp4,20,background_background,91,91,2,1
video_validation_0000160,video_validation_0000160.mp4,20,background_background,198.5,198.5,2,1
video_validation_0000160,video_validation_0000160.mp4,20,background_background,255.5,255.5,2,1
video_validation_0000160,video_validation_0000160.mp4,20,background_background,321,321,2,1
video_validation_0000161,video_validation_0000161.mp4,20,background_background,20.5,20.5,2,1
video_validation_0000161,video_validation_0000161.mp4,20,background_background,25,25,2,1
video_validation_0000161,video_validation_0000161.mp4,20,background_background,39,39,2,1
video_validation_0000161,video_validation_0000161.mp4,20,background_background,60,60,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,5.5,5.5,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,10.5,10.5,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,35,35,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,66.5,66.5,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,76.5,76.5,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,83.5,83.5,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,87,87,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,91.5,91.5,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,95,95,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,113,113,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,118.5,118.5,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,125.5,125.5,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,133,133,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,147,147,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,152,152,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,159,159,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,174,174,2,1
video_validation_0000162,video_validation_0000162.mp4,20,background_background,187,187,2,1
video_validation_0000163,video_validation_0000163.mp4,20,background_background,36.5,36.5,2,1
video_validation_0000163,video_validation_0000163.mp4,20,background_background,52.5,52.5,2,1
video_validation_0000163,video_validation_0000163.mp4,20,background_background,91,91,2,1
video_validation_0000163,video_validation_0000163.mp4,20,background_background,101,101,2,1
video_validation_0000163,video_validation_0000163.mp4,20,background_background,108.5,108.5,2,1
video_validation_0000163,video_validation_0000163.mp4,20,background_background,133,133,2,1
video_validation_0000163,video_validation_0000163.mp4,20,background_background,158.5,158.5,2,1
video_validation_0000163,video_validation_0000163.mp4,20,background_background,231,231,2,1
video_validation_0000164,video_validation_0000164.mp4,20,background_background,43,43,2,1
video_validation_0000164,video_validation_0000164.mp4,20,background_background,96.5,96.5,2,1
video_validation_0000164,video_validation_0000164.mp4,20,background_background,106.5,106.5,2,1
video_validation_0000164,video_validation_0000164.mp4,20,background_background,117,117,2,1
video_validation_0000164,video_validation_0000164.mp4,20,background_background,159.5,159.5,2,1
video_validation_0000165,video_validation_0000165.mp4,20,background_background,21,21,2,1
video_validation_0000165,video_validation_0000165.mp4,20,background_background,46.5,46.5,2,1
video_validation_0000165,video_validation_0000165.mp4,20,background_background,55,55,2,1
video_validation_0000165,video_validation_0000165.mp4,20,background_background,65,65,2,1
video_validation_0000165,video_validation_0000165.mp4,20,background_background,71,71,2,1
video_validation_0000165,video_validation_0000165.mp4,20,background_background,103.5,103.5,2,1
video_validation_0000166,video_validation_0000166.mp4,20,background_background,35.5,35.5,2,1
video_validation_0000166,video_validation_0000166.mp4,20,background_background,83,83,2,1
video_validation_0000166,video_validation_0000166.mp4,20,background_background,86.5,86.5,2,1
video_validation_0000166,video_validation_0000166.mp4,20,background_background,96.5,96.5,2,1
video_validation_0000166,video_validation_0000166.mp4,20,background_background,107,107,2,1
video_validation_0000166,video_validation_0000166.mp4,20,background_background,134,134,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,5.5,5.5,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,28.5,28.5,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,43.5,43.5,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,61,61,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,85,85,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,88,88,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,91,91,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,103,103,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,115,115,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,151,151,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,156,156,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,160.5,160.5,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,163.5,163.5,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,166.5,166.5,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,172,172,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,179,179,2,1
video_validation_0000167,video_validation_0000167.mp4,20,background_background,198,198,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,13.5,13.5,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,20,20,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,25.5,25.5,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,29.5,29.5,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,41,41,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,47,47,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,54.5,54.5,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,61,61,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,67,67,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,76.5,76.5,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,86,86,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,93.5,93.5,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,103,103,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,107.5,107.5,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,114.5,114.5,2,1
video_validation_0000168,video_validation_0000168.mp4,20,background_background,135.5,135.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,2,2,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,5.5,5.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,12,12,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,16.5,16.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,24,24,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,28.5,28.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,43.5,43.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,52.5,52.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,62,62,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,67,67,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,71.5,71.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,77,77,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,82,82,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,93,93,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,101.5,101.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,108.5,108.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,111.5,111.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,119,119,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,133.5,133.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,137,137,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,149.5,149.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,155.5,155.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,161.5,161.5,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,167,167,2,1
video_validation_0000169,video_validation_0000169.mp4,20,background_background,177.5,177.5,2,1
video_validation_0000170,video_validation_0000170.mp4,20,background_background,21,21,2,1
video_validation_0000170,video_validation_0000170.mp4,20,background_background,69,69,2,1
video_validation_0000170,video_validation_0000170.mp4,20,background_background,109,109,2,1
video_validation_0000170,video_validation_0000170.mp4,20,background_background,135,135,2,1
video_validation_0000170,video_validation_0000170.mp4,20,background_background,170.5,170.5,2,1
video_validation_0000170,video_validation_0000170.mp4,20,background_background,192,192,2,1
video_validation_0000170,video_validation_0000170.mp4,20,background_background,208,208,2,1
video_validation_0000171,video_validation_0000171.mp4,20,background_background,2,2,2,1
video_validation_0000171,video_validation_0000171.mp4,20,background_background,81.5,81.5,2,1
video_validation_0000171,video_validation_0000171.mp4,20,background_background,89,89,2,1
video_validation_0000171,video_validation_0000171.mp4,20,background_background,97,97,2,1
video_validation_0000171,video_validation_0000171.mp4,20,background_background,102.5,102.5,2,1
video_validation_0000171,video_validation_0000171.mp4,20,background_background,141,141,2,1
video_validation_0000172,video_validation_0000172.mp4,20,background_background,13.5,13.5,2,1
video_validation_0000172,video_validation_0000172.mp4,20,background_background,30.5,30.5,2,1
video_validation_0000172,video_validation_0000172.mp4,20,background_background,47,47,2,1
video_validation_0000172,video_validation_0000172.mp4,20,background_background,63,63,2,1
video_validation_0000172,video_validation_0000172.mp4,20,background_background,73.5,73.5,2,1
video_validation_0000172,video_validation_0000172.mp4,20,background_background,85,85,2,1
video_validation_0000172,video_validation_0000172.mp4,20,background_background,103.5,103.5,2,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,5,5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,14,14,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,20,20,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,27,27,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,30.5,30.5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,38.5,38.5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,57,57,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,65.5,65.5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,72,72,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,79,79,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,89,89,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,97,97,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,102,102,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,109,109,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,114.5,114.5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,131.5,131.5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,151,151,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,156.5,156.5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,165,165,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,171,171,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,177.5,177.5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,181,181,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,188.5,188.5,1,1
video_validation_0000173,video_validation_0000173.mp4,20,background_background,208.5,208.5,1,1
video_validation_0000174,video_validation_0000174.mp4,20,background_background,6.5,6.5,2,1
video_validation_0000174,video_validation_0000174.mp4,20,background_background,24.5,24.5,2,1
video_validation_0000174,video_validation_0000174.mp4,20,background_background,41.5,41.5,2,1
video_validation_0000174,video_validation_0000174.mp4,20,background_background,55,55,2,1
video_validation_0000174,video_validation_0000174.mp4,20,background_background,93.5,93.5,2,1
video_validation_0000174,video_validation_0000174.mp4,20,background_background,123.5,123.5,2,1
video_validation_0000174,video_validation_0000174.mp4,20,background_background,151.5,151.5,2,1
video_validation_0000175,video_validation_0000175.mp4,20,background_background,53,53,2,1
video_validation_0000175,video_validation_0000175.mp4,20,background_background,79.5,79.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,3.5,3.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,6,6,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,9.5,9.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,12,12,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,16,16,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,19,19,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,21.5,21.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,24.5,24.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,28,28,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,30.5,30.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,34.5,34.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,38.5,38.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,41,41,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,44,44,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,46,46,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,49.5,49.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,52,52,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,54.5,54.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,57,57,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,61,61,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,64,64,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,67.5,67.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,71,71,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,74.5,74.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,77.5,77.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,81,81,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,85,85,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,89.5,89.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,91,91,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,95,95,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,97.5,97.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,101.5,101.5,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,105,105,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,108,108,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,112,112,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,115,115,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,119,119,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,122,122,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,125,125,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,128,128,2,1
video_validation_0000176,video_validation_0000176.mp4,20,background_background,132.5,132.5,2,1
video_validation_0000177,video_validation_0000177.mp4,20,background_background,31.5,31.5,2,1
video_validation_0000177,video_validation_0000177.mp4,20,background_background,69,69,2,1
video_validation_0000177,video_validation_0000177.mp4,20,background_background,73,73,2,1
video_validation_0000177,video_validation_0000177.mp4,20,background_background,79.5,79.5,2,1
video_validation_0000177,video_validation_0000177.mp4,20,background_background,85,85,2,1
video_validation_0000177,video_validation_0000177.mp4,20,background_background,110,110,2,1
video_validation_0000178,video_validation_0000178.mp4,20,background_background,11,11,2,1
video_validation_0000178,video_validation_0000178.mp4,20,background_background,31.5,31.5,2,1
video_validation_0000178,video_validation_0000178.mp4,20,background_background,57.5,57.5,2,1
video_validation_0000178,video_validation_0000178.mp4,20,background_background,71,71,2,1
video_validation_0000178,video_validation_0000178.mp4,20,background_background,81.5,81.5,2,1
video_validation_0000178,video_validation_0000178.mp4,20,background_background,86.5,86.5,2,1
video_validation_0000178,video_validation_0000178.mp4,20,background_background,94.5,94.5,2,1
video_validation_0000178,video_validation_0000178.mp4,20,background_background,114.5,114.5,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,8,8,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,23,23,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,38,38,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,47.5,47.5,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,65,65,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,87.5,87.5,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,91,91,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,100,100,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,103,103,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,110.5,110.5,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,118,118,2,1
video_validation_0000179,video_validation_0000179.mp4,20,background_background,131,131,2,1
